"purchase","nTab","moCbook","iRecMer1","propSpec","recW4","moShoe","nWoApp","nMen","llDol"
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0328215302,0.176508894,50,5.7490144547,5,2,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0284103636,0,50,50,1,0,-2.302585093
0,2,50,0.0251895005,0.68,50,50,3,0,-2.302585093
0,2,50,0.0253151924,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
1,5,50,0.073984056,0,16.885676741,0.2628120894,20,0,-2.302585093
0,5,50,0.0938232031,0.68,50,9.6583442838,18,0,4.3574777618
0,4,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0434583976,0.68,50,24.014454665,2,0,-2.302585093
0,8,50,0.3648130393,0,12.023653088,50,8,0,5.0125002207
0,3,50,0.0196078431,0.68,50,26.379763469,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0725729544,0.68,12.779237845,26.281208936,5,0,-2.302585093
0,5,41.557161629,0.0264135226,0.68,50,36.859395532,19,0,4.6449676559
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0705544224,0.68,50,13.173455979,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.0415597182,0,23.061760841,26.67542707,2,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,50,0.0247391177,0.68,39.421813403,39.224704336,1,0,-2.302585093
0,1,50,0.0663990926,0,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1292898403,0,50,50,7,0,-2.302585093
0,13,22.109067017,0.23699782,0,3.2194480946,32.982917214,22,0,4.3447140998
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0262314295,0.68,50,50,2,0,-2.302585093
1,3,50,0.0196078431,0.68,50,50,0,0,4.2052894562
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0306718794,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.2614221917,0,22.010512484,2.8252299606,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.3604926575,0,50,1.7739816032,0,1,-2.302585093
0,5,50,0.0475298232,0.2076623377,21.222076216,11.563731932,2,0,4.5331369831
0,0,50,0.1338374956,0,50,12.812089356,0,0,-2.302585093
0,2,50,0.3982208268,0,50,50,17,0,4.175156205
0,3,50,0.0196078431,0.68,50,44.776609724,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,1,-2.302585093
0,5,50,0.0360902969,0.68,26.708278581,50,2,0,3.6402142821
0,3,50,0.5591476855,0,25.131406045,50,17,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0371473201,0.68,50,25.919842313,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0339565392,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.4383640553,0,50,50,4,0,-2.302585093
0,1,50,0.0196078431,0,50,40.571616294,0,0,-2.302585093
0,3,50,0.0674286727,1,50,50,6,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0935349066,0,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.03243681,0,50,27.890932983,2,0,-2.302585093
0,1,50,0.0665442462,0.68,50,50,1,0,3.4041928906
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,8,50,0.1266012311,0,50,50,10,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.4954427083,0,1.0183968463,50,3,0,3.3354136411
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0428466866,0.68,50,22.339027595,6,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,2,-2.302585093
0,11,34.067017083,0.5121130552,0,4.1721419185,0.9526938239,15,0,4.0956770075
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,11,50,0.23699782,0,50,3.5151116951,9,0,-2.302585093
0,0,50,0.0196078431,0.68,50,40.473061761,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0374673822,0.68,50,25.689881735,0,0,4.6544364273
0,3,50,0.0377930075,0.68,50,39.191852825,3,0,-2.302585093
0,1,50,0.0435828418,0.68,50,50,3,0,3.1376657694
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0329280429,0.68,50,50,2,0,-2.302585093
0,0,50,0.1467412264,0,5.814717477,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.4447691409,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.061316574,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1432875165,1,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.1983837331,0,4.0407358739,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,1,-2.302585093
0,1,50,0.0614403359,0.68,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,5.0111684853
0,2,50,0.0514676045,0.68,18.429697766,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,32.654402102,0,0,-2.302585093
0,10,21.189224704,0.6698943662,0.3297831348,1.0183968463,7.2601839685,33,3,6.1090920151
0,3,50,0.1686987364,0,50,50,11,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0553012136,0.68,17.082785808,50,1,0,-2.302585093
0,4,50,0.0196078431,0,50,50,0,0,3.9138213874
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,11,18.5282523,0.1287430215,0,50,12.976346912,6,0,5.8313251372
0,0,50,0.0308271895,0.68,50,50,2,0,-2.302585093
0,8,50,0.8838559814,0,50,0.7884362681,4,0,3.9136217268
0,0,50,0.0501945782,0.68,50,50,1,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,41.524310118,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,1,-2.302585093
0,2,50,0.036523325,0,50,23.784494087,7,0,-2.302585093
0,5,44.38239159,0.3930785124,0,1.544021025,4.5992115637,17,1,-2.302585093
0,5,20.335085414,0.0615645983,0,15.243101183,14.060446781,57,0,5.2933048247
0,3,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,12,9.5269382392,0.2886949924,0,50,9.5269382392,26,0,3.8516358554
0,0,50,0.3982208268,0,50,50,0,1,-2.302585093
1,13,39.848883049,0.4954427083,0.1357284962,50,33.639947438,83,1,-2.302585093
0,16,50,0.0326805806,0,50,14.586070959,1,1,5.5135900235
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,5.9132720105,0,1,-2.302585093
0,0,50,0.0423106861,0.68,50,50,2,0,-2.302585093
1,30,8.1143232589,0.4954427083,0.0095698363,12.943495401,1.0183968463,74,2,5.3377303689
0,1,50,0.031793115,0.68,50,50,1,0,-2.302585093
0,2,50,0.0500295839,0.68,18.988173456,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0258307593,0.68,37.713534823,50,1,0,-2.302585093
0,0,50,0.5036399735,0,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,10,34.099868594,0.0873608082,0.68,50,34.099868594,18,0,4.2916915585
0,0,50,0.0196078431,0.1052871708,50,7.161629435,0,6,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
1,7,50,0.5393338058,0,2.2996057819,0.8541392904,17,2,6.0450290104
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.4447691409,0,1.2483574244,12.582128778,4,3,3.6908774568
0,10,50,0.1460372289,0,50,4.3035479632,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,45.860709593,0.0196078431,0,50,9.1327201051,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,7,45.827858081,0.2167473654,0,50,3.6136662286,12,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0331792815,0.68,50,50,1,0,-2.302585093
0,0,50,0.0273878932,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0212652993,0.68,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0528068836,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0697461278,0,50,0.5256241787,8,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,1,-2.302585093
0,3,7.5229960578,0.0659674064,0.1764556834,50,14.159001314,0,2,-2.302585093
0,3,50,0.0196078431,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,9,10.348226018,0.1406394382,0,32.818659658,7.8186596583,64,1,4.8990331175
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,40.275952694,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.136845891,0,50,6.3074901445,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.3831822759,0.2116182573,50,50,1,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,50,0.0705544224,0,50,26.773981603,10,0,-2.302585093
0,3,50,0.1921232012,0,50,29.20499343,4,0,4.6156154438
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.9681933842,0.1112826934,50,11.727989488,10,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,22.240473062,0.1686987364,0.1052687039,50,50,1,0,4.6914396211
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0303054438,0.68,50,50,1,0,-2.302585093
0,3,50,0.0923992229,0.68,50,9.8226018397,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.043334662,0,50,50,10,0,-2.302585093
0,5,50,0.9383477189,0,15.243101183,0.0657030223,16,3,3.2224693604
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,8,50,0.1070172971,0,8.3442838371,50,5,0,-2.302585093
0,1,50,0.2010036978,0,50,50,9,0,-2.302585093
0,0,50,0.3604926575,0,50,50,1,0,-2.302585093
0,0,50,0.0196078431,1,50,4.2378449409,0,5,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,9.2641261498,0.0974267059,0,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,18.988173456,0.1113224108,1,50,50,4,0,3.5862928653
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0691127055,0.68,50,50,2,0,-2.302585093
0,0,50,0.0264135226,0.68,50,46.452036794,1,0,-2.302585093
0,1,50,0.1432875165,0,50,50,1,0,-2.302585093
0,0,50,0.0725729544,0,50,50,2,0,-2.302585093
0,1,50,0.0819513246,0.68,50,50,2,0,-2.302585093
0,1,50,0.1467412264,0,50,50,19,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.1860320905,50,2.8580814717,0,1,-2.302585093
0,1,50,0.2446158791,0,50,50,3,0,-2.302585093
0,3,50,0.2636867637,0,50,6.2746386334,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,5.9789750329,0.3930785124,0,50,50,3,1,4.3831510023
0,8,9.1984231275,0.5917573872,0,50,0.6898817346,24,1,5.0999883716
0,3,50,0.0725729544,0,50,19.645203679,8,1,-2.302585093
0,10,50,0.0298595307,0.68,50,32.752956636,0,0,4.0267792427
0,8,50,0.0729206593,0,50,50,10,1,6.6693838701
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0508655839,0,50,50,3,0,-2.302585093
0,0,50,0.0234615859,0.68,50,50,1,0,-2.302585093
1,5,50,0.0858819546,0.68,50,12.6478318,19,0,-2.302585093
0,0,50,0.0551010064,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,47.141918528,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.3025631325,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,7,18.331143233,0.5804729214,0.661489958,50,14.816031537,12,1,4.5756383834
0,0,50,0.0196078431,1,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.2756247736,0,50,2.6281208936,11,0,-2.302585093
0,1,50,0.5696107784,0,0.7555847569,50,8,0,-2.302585093
0,2,50,0.1255568388,0,50,50,1,0,4.3317854182
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,3,50,0.0479793203,0.68,50,50,1,0,2.8384934971
0,9,50,0.0357092581,0,50,50,9,0,-2.302585093
0,0,50,0.0237545262,0.68,50,50,6,0,-2.302585093
0,7,50,0.0625770907,0.68,50,25.295663601,3,0,3.6386382377
0,1,50,0.0385101969,0,50,50,2,0,-2.302585093
0,1,22.240473062,0.0437708501,0.68,21.846254928,50,3,0,4.8445807098
0,0,50,0.0605843484,0.68,50,50,2,0,-2.302585093
1,9,20.335085414,0.2214784633,0,3.5151116951,50,15,0,4.0955105489
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.1945793915,0,50,25.985545335,21,0,-2.302585093
0,3,50,0.0196078431,0,50,50,0,0,-2.302585093
0,5,50,0.0645681317,0,50,26.314060447,3,2,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,4.970507503
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0309211328,0.68,50,50,1,0,-2.302585093
0,2,50,0.112557314,0,50,20.335085414,6,0,-2.302585093
0,1,50,0.0512941494,0,50,18.495400788,1,1,-2.302585093
0,4,50,0.2781432749,0,50,21.846254928,43,0,5.7668511661
0,0,50,0.0196078431,1,50,50,0,1,-2.302585093
0,3,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,21,7.3915900131,0.813034188,0,50,12.713534823,65,0,6.0473012545
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0560135434,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,50,0.1003163723,0,8.9684625493,50,3,1,-2.302585093
0,0,50,0.3000788644,0,50,50,2,0,-2.302585093
0,3,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0315951175,0.68,50,50,1,0,-2.302585093
1,6,6.9973718791,0.2064568638,0.0556628296,50,6.9973718791,10,4,-2.302585093
0,1,50,0.0196078431,0.5846414281,50,29.927726675,0,2,-2.302585093
0,13,32.917214192,0.8838559814,0,13.009198423,0.1314060447,87,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,1,-2.302585093
0,0,50,0.0214601957,0.68,50,50,2,0,-2.302585093
0,1,50,0.0196078431,0.68,50,12.582128778,0,0,-2.302585093
0,0,50,0.0996595076,0.68,50,50,1,0,-2.302585093
1,1,50,0.135626448,0,6.3731931669,50,23,0,-2.302585093
0,4,50,0.3930785124,0,50,1.544021025,4,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,37,50,0.0671312632,0,50,1.4783180026,1,1,6.1779026194
0,6,50,0.0196078431,0.68,50,29.270696452,0,0,4.443121734
0,8,21.024967148,0.0454030189,0,50,50,5,0,3.8730742553
0,0,50,0.4034994698,0,50,50,2,0,-2.302585093
0,0,50,0.4954427083,0.3023657629,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,4,21.222076216,0.6156957929,0,50,4.7634691196,10,1,4.3707128748
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,22,32.03022339,0.1240221643,0.2440100045,50,4.2049934297,142,0,3.3350575792
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,5,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.5208761123,0,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.3156366653,0,50,50,0,1,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0196078431,0,50,50,0,3,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.1255568388,0,39.027595269,6.9645203679,20,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,6,50,0.0226920324,0.68,50,40.407358739,1,0,-2.302585093
0,0,50,0.5490620491,0.7644772887,50,50,5,0,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0360902969,0.68,50,28.219448095,2,0,-2.302585093
0,0,50,0.0196078431,0.5720164609,50,50,0,0,-2.302585093
0,3,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0366994599,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0,50,1.2483574244,0,0,-2.302585093
0,1,50,0.5804729214,0,50,17.279894875,2,0,5.9916645271
0,5,50,0.2122141662,0,50,4.8948751643,2,3,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
1,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0467272504,0.68,50,50,2,0,-2.302585093
0,0,50,0.3831822759,0,50,13.501971091,19,0,-2.302585093
0,1,50,0.0196078431,0.68,50,10.808147175,0,0,-2.302585093
0,0,50,0.0538341822,0.68,50,50,4,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0659674064,0.68,50,14.159001314,0,0,-2.302585093
0,0,50,0.076977544,0.68,50,50,3,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,46.090670171,0.1668493751,0,50,4.9934296978,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,9,19.875164258,0.1159884164,0.1327990081,50,3.0223390276,5,0,5.4158781553
0,0,50,0.0250444284,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,50,0.0485920439,0.68,50,50,1,0,3.4041928906
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0386078839,0.68,50,50,1,0,5.2986173216
1,16,8.3771353482,0.4798234552,0,50,50,15,0,5.8342842827
0,4,50,0.0601058368,0.0338504618,50,4.8620236531,11,0,-2.302585093
0,23,20.79500657,0.1467412264,0,34.55978975,50,69,0,5.3799434354
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0370568757,0.68,25.985545335,50,1,0,-2.302585093
0,0,50,0.1097174164,0.68,50,8.1143232589,0,0,-2.302585093
0,2,50,0.6849684968,0,0.4599211564,50,4,1,-2.302585093
0,0,50,0.6156957929,0,50,0.0328515112,0,1,-2.302585093
0,0,50,0.0360902969,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0363923294,0.68,50,50,1,0,-2.302585093
0,2,50,0.0286510297,0,50,5.4533508541,2,2,-2.302585093
0,1,50,0.0196078431,0,50,50,0,0,-2.302585093
0,2,7.5229960578,0.0196078431,0.1389592124,50,2.332457293,0,3,4.0267792427
0,0,50,0.038029084,0.68,50,50,1,0,-2.302585093
0,0,50,0.0553012136,0.68,17.082785808,50,4,0,-2.302585093
0,1,19.875164258,0.0467272504,0.68,50,50,2,0,4.2689979044
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,21.320630749,0.4581577363,0,7.752956636,50,21,2,3.6911269267
0,0,50,0.1668493751,0,50,50,8,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,28,21.714848883,0.3831822759,0,16.425755585,29.894875164,180,0,6.2186997163
0,3,50,0.0196078431,0.392924149,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0304875606,0,50,50,5,0,-2.302585093
1,12,17.936925099,0.2465975373,0,3.0551905388,50,45,0,4.9420709022
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,3,50,0.0456070958,0,50,50,1,0,3.9138213874
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,7,9.4612352168,0.3930785124,0,50,28.547963206,6,0,-2.302585093
0,0,50,0.0451337406,0.68,50,50,0,0,-2.302585093
0,0,50,0.1033826926,0.68,50,50,2,0,-2.302585093
0,1,50,0.0238102688,0.2948569963,50,40.99868594,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,2,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,13,17.115637319,0.3930785124,0,45.170827858,1.544021025,7,0,5.9124754509
0,0,50,0.024638995,0.68,50,39.586070959,0,0,-2.302585093
0,0,50,0.2486115648,0.7147960866,50,50,7,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,1,9.9540078844,0.0912907869,0.68,50,50,2,0,-2.302585093
0,0,50,0.0420767444,0.68,50,50,1,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,0,0,-2.302585093
0,5,45.630749014,0.0214450769,0,50,45.630749014,2,0,-2.302585093
0,0,50,0.0196078431,0.68,50,50,2,0,-2.302585093
0,0,50,0.0196078431,1,50,50,0,0,-2.302585093
0,0,50,0.0235341415,0.68,50,50,1,0,-2.302585093
